"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam Dynamic Mara Planner 2027 | Weekly View Vertical Layout | Red · International - Organisation and Planning - Weekly Planner","B0GYNX1N2Q","B0GYNX1N2Q","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Nature Images - Monthly calendar - Planning and Organisation","B0GYNX1QXF","B0GYNX1QXF","Finocam","Planners & Personal Organizers","Office Organization","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Desk Calendar 2027 | Traveling Images - Monthly calendar - Planning and Organisation","B0GYNZ4RW6","B0GYNZ4RW6","Finocam","Planners & Personal Organizers","Office Organization","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Venice Images - Monthly calendar - Planning and Organisation","B0GYNZFKQ9","B0GYNZFKQ9","Finocam","Planners & Personal Organizers","Office Organization","4","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Moda Planner 2027 | 1 Day Per Page | Black · International - Personal Organisation - Daily Planner","B0GYNZPR6P","B0GYNZPR6P","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Optimal Planner 2027 | Weekly View Horizontal Layout | Grey · International - Organisation and Planning - Weekly Planner","B0GYNZWDS7","B0GYNZWDS7","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam You Spiral Planner 2027 | Weekly View Vertical Layout | Cotton · International - Personal Organisation - Weekly Planner","B0GYNZWPZ8","B0GYNZWPZ8","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Optimal Planner 2027 | 1 Day Per Page | Grey · International - Planning and Organisation - Daily Planner","B0GYP18TXB","B0GYP18TXB","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam You Spiral Planner 2027 | 1 Day Per Page | Cotton · International - Planning and Organisation - Daily Planner","B0GYP2Q9H4","B0GYP2Q9H4","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Cats Images - Monthly calendar - Planning and Organisation","B0GYP2V31W","B0GYP2V31W","Finocam","Planners & Personal Organizers","Office Organization","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Moda Planner 2027 | Weekly View Vertical Layout | Black · International - Personal Organisation - Weekly Planner","B0GYP2VBZL","B0GYP2VBZL","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Desk Calendar 2027 | Dogs Images - Monthly calendar - Planning and Organisation","B0GYP2VRNR","B0GYP2VRNR","Finocam","Planners & Personal Organizers","Office Organization","3","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Dogs Images - Monthly calendar - Planning and Organisation","B0GYP2XVQX","B0GYP2XVQX","Finocam","Planners & Personal Organizers","Office Organization","3","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Alma Spiral Planner 2027 | Weekly View Vertical Layout | Green · International - Personal Organisation - Weekly Planner","B0GYP37Q7Z","B0GYP37Q7Z","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Optimal Planner 2027 | 1 Day Per Page | Blue · International - Planning and Organisation - Daily Planner","B0GYP425XN","B0GYP425XN","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Alma Spiral Planner 2027 | Weekly View Vertical Layout | Black · International - Personal Organisation - Weekly Planner","B0GYP49B7N","B0GYP49B7N","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dynamic Porto Planner 2027 | Weekly View Vertical Layout | Black · International - Planning and Organisation - Weekly Planner","B0GYP571CD","B0GYP571CD","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam You Spiral Planner 2027 | Weekly View Vertical Layout | Wheat · International - Personal Organisation - Weekly Planner","B0GYP5LG2P","B0GYP5LG2P","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Moda Planner 2027 | Weekly View Vertical Layout | Squares · International - Personal Organisation - Weekly Planner","B0GYPBNBMT","B0GYPBNBMT","Finocam","Planners & Personal Organizers","Office Organization","0","0","0.00","0.00","0","0","0.00","0","0","0"
