"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","buyBoxPercentage","priorBuyBoxPercentage","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam Dynamic Mara Planner 2027 | Weekly Diary | Red","B0GYNX1N2Q","B0GYNX1N2Q","Finocam","Kalendarze biurkowe","22903000","5","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Nature Images","B0GYNX1QXF","B0GYNX1QXF","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Capri Planner 2027 | Weekly Diary | Happy","B0GYNX5HH5","B0GYNX5HH5","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Alma Spiral Planner 2027 | Daily Diary | Black","B0GYNX5Q2R","B0GYNX5Q2R","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dynamic Berlin Planner 2027 | Weekly Diary | Cotton","B0GYNXR61R","B0GYNXR61R","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Venice Images","B0GYNZFKQ9","B0GYNZFKQ9","Finocam","Kalendarze biurkowe","22903000","3","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Alma Spiral Planner 2027 | Daily Diary | Blue","B0GYNZKR9S","B0GYNZKR9S","Finocam","Kalendarze biurkowe","22903000","2","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam You Spiral Planner 2027 | Weekly Diary | Leaves","B0GYNZQ2V8","B0GYNZQ2V8","Finocam","Kalendarze biurkowe","22903000","15","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Optimal Planner 2027 | Weekly Diary | Blue","B0GYNZXLLX","B0GYNZXLLX","Finocam","Kalendarze biurkowe","22903000","2","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam You Spiral Planner 2027 | Daily Diary | Cotton","B0GYP2Q9H4","B0GYP2Q9H4","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Cats Images","B0GYP2V31W","B0GYP2V31W","Finocam","Kalendarze biurkowe","22903000","3","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Dogs Images","B0GYP2XVQX","B0GYP2XVQX","Finocam","Kalendarze biurkowe","22903000","1","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Alma Spiral Planner 2027 | Weekly Diary | Green","B0GYP37Q7Z","B0GYP37Q7Z","Finocam","Kalendarze biurkowe","22903000","7","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Alma Spiral Planner 2027 | Daily Diary | Green","B0GYP3XT8X","B0GYP3XT8X","Finocam","Kalendarze biurkowe","22903000","1","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dynamic Porto Planner 2027 | Weekly Diary | Black","B0GYP571CD","B0GYP571CD","Finocam","Kalendarze biurkowe","22903000","7","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Alma Spiral Planner 2027 | Weekly Diary | Rose","B0GYNRR2RR","B0GYNRR2RR","Finocam","Kalendarze biurkowe","22903000","17","0","100","0","-10.89","0.00","-1","0","10.89","0","-5.9","0"
"Finocam You Spiral Planner 2027 | Weekly Diary | Cotton","B0GYNZWPZ8","B0GYNZWPZ8","Finocam","Kalendarze biurkowe","22903000","15","0","100","0","-10.89","0.00","-1","0","10.89","0","-6.7","0"
